Concurso;Jogo;Mandante;Visitante;Data;1;X;2;Odds_1;Odds_X;Odds_2;P(1);P(X);P(2);Top1;Top2;Top3;P(Top1);P(Top2);P(Top3)
1139;2;SAO PAULO/SP;GOIAS/GO;Domingo;1;0;0;1,42;4,2;8,5;0,664383817;0,224625005;0,110991179;1;0;0;0,664383817;0,224625005;0,110991179
1139;3;DESPORTIVA/ES;RIO BRANCO/ES;Domingo;1;0;0;2,15;3,3;3,1;0,426427678;0,277824093;0,295748228;1;0;0;0,426427678;0,295748228;0,277824093
1139;4;AVAI/SC;BOTAFOGO/SP;Domingo;0;1;0;1,66;3,2;6,25;0,560428167;0,290722112;0,148849721;0;1;0;0,560428167;0,290722112;0,148849721
1139;5;BOTAFOGO/RJ;BAHIA/BA;Domingo;0;1;0;1,85;3,2;4,75;0,508233721;0,29382262;0,19794366;0;1;0;0,508233721;0,29382262;0,19794366
1139;6;ATHLETICO/PR;BRAGANTINO/SP;Domingo;1;0;0;1,9;3,3;4,33;0,496387133;0,285798652;0,217814215;1;0;0;0,496387133;0,285798652;0,217814215
1139;7;CRB/AL;ATLETICO/MG;Domingo;0;1;0;4,1;3,4;1,9;0,229159276;0,276339127;0,494501596;0;1;0;0,494501596;0,276339127;0,229159276
1139;8;CAXIAS/RS;CONFIANCA/SE;Domingo;1;0;0;2,02;3,3;3,5;0,4567745;0,27960136;0,26362414;1;0;0;0,4567745;0,27960136;0,26362414
1139;9;NAUTICO/PE;YPIRANGA/RS;Domingo;0;0;1;1,93;3,3;3,9;0,480833894;0,281214974;0,237951132;0;0;1;0,480833894;0,281214974;0,237951132
1139;10;REAL NOROESTE/ES;LINHARES/ES;Domingo;1;0;0;3,75;5;1,88;0,267045455;0,200284091;0,532670455;0;1;0;0,532670455;0,267045455;0,200284091
1139;11;BOCA JUNIORS;BANFIELD;Domingo;1;0;0;1,65;3,6;5,75;0,572970729;0,262611584;0,164417687;1;0;0;0,572970729;0,262611584;0,164417687
1139;12;ATLETICO/GO;VASCO DA GAMA/RJ;Domingo;0;1;0;2,3;3,4;3;0,409309791;0,276886035;0,313804173;0;0;1;0,409309791;0,313804173;0,276886035
1139;13;CORINTHIANS/SP;GREMIO/RS;Domingo;0;1;0;2,05;3,2;3,9;0,461623821;0,29572776;0,242648419;0;1;0;0,461623821;0,29572776;0,242648419
1139;14;JUVENTUDE/RS;FLUMINENSE/RJ;Domingo;1;0;0;2,8;2,87;2,8;0,336065574;0,327868852;0,336065574;1;0;0;0,336065574;0,336065574;0,327868852
1138;1;BOTAFOGO/RJ;CRUZEIRO/MG;Domingo;0;0;1;1,95;3,3;4,1;0,483905579;0,285944206;0,230150215;0;0;1;0,483905579;0,285944206;0,230150215
1138;2;CORITIBA/PR;CHAPECOENSE/SC;Domingo;1;0;0;1,65;3,4;6,25;0,571659157;0,277422826;0,150918017;1;0;0;0,571659157;0,277422826;0,150918017
1138;3;MIRASSOL/SP;OPERARIO/PR;Domingo;1;0;0;1,9;3;4,75;0,491803279;0,31147541;0,196721311;1;0;0;0,491803279;0,31147541;0,196721311
1138;4;SPORT/PE;PONTE PRETA/SP;Domingo;1;0;0;1,72;3,3;5,75;0,549347153;0,286326395;0,164326453;1;0;0;0,549347153;0,286326395;0,164326453
1138;5;PALMEIRAS/SP;VITORIA/BA;Domingo;0;0;1;1,4;4,5;8;0,672897196;0,209345794;0,117757009;0;0;1;0,672897196;0,209345794;0,117757009
1138;6;JUVENTUDE/RS;CRICIUMA/SC;Domingo;0;0;1;2,25;3,2;3,4;0,422852701;0,297318305;0,279828993;0;0;1;0,422852701;0,297318305;0,279828993
1138;7;FORTALEZA/CE;SAO PAULO/SP;Domingo;1;0;0;2,3;3,1;3,4;0,413495488;0,306786975;0,279717536;1;0;0;0,413495488;0,306786975;0,279717536
1138;8;BRAGANTINO/SP;FLUMINENSE/RJ;Domingo;0;0;1;2,15;3,3;3,6;0,444693992;0,289724874;0,265581134;0;0;1;0,444693992;0,289724874;0,265581134
1138;9;FLAMENGO/RJ;ATLETICO/GO;Domingo;1;0;0;1,33;4,75;10;0,707714084;0,198159943;0,094125973;1;0;0;0,707714084;0,198159943;0,094125973
1138;10;GUARANI/SP;BRUSQUE/SC;Domingo;1;0;0;2,1;3,2;3,5;0,443213296;0,290858726;0,265927978;1;0;0;0,443213296;0,290858726;0,265927978
1138;11;AMERICA/MG;CEARA/CE;Domingo;0;1;0;1,75;3,6;4,33;0,52902547;0,257165159;0,21380937;0;1;0;0,52902547;0,257165159;0,21380937
1138;12;CRB/AL;SANTOS/SP;Domingo;0;1;0;3;3,1;2,4;0,310776942;0,30075188;0,388471178;0;0;1;0,388471178;0,310776942;0,30075188
1138;13;ATLETICO/MG;CORINTHIANS/SP;Domingo;1;0;0;1,66;3,5;5,5;0,563030126;0,267037145;0,169932729;1;0;0;0,563030126;0,267037145;0,169932729
1138;14;CUIABA/MT;ATHLETICO/PR;Domingo;0;0;1;2,7;3,1;2,8;0,352702154;0,307192198;0,340105648;0;1;0;0,352702154;0,340105648;0,307192198
1137;1;FLUMINENSE/RJ;PALMEIRAS/SP;Domingo;1;0;0;3,8;3,3;2,05;0,249677062;0,28750692;0,462816018;0;0;1;0,462816018;0,28750692;0,249677062
1137;2;OPERARIO/PR;NOVORIZONTINO/SP;Domingo;0;1;0;2,15;2,9;4;0,438812181;0,325326272;0,235861547;0;1;0;0,438812181;0,325326272;0,235861547
1137;3;MIRASSOL/SP;AVAI/SC;Domingo;0;1;0;1,75;3,2;5,5;0,536176695;0,29322163;0,170601676;0;1;0;0,536176695;0,29322163;0,170601676
1137;4;INTERNACIONAL/RS;ROSARIO CENTRAL;Domingo;0;1;0;1,5;3,9;7,5;0,631067961;0,242718447;0,126213592;0;1;0;0,631067961;0,242718447;0,126213592
1137;5;PONTE PRETA/SP;VILA NOVA/GO;Domingo;1;0;0;2,35;2,9;3,4;0,39975674;0,323940807;0,276302453;1;0;0;0,39975674;0,323940807;0,276302453
1137;6;CRICIUMA/SC;FORTALEZA/CE;Domingo;0;1;0;2,5;3,4;2,8;0,380495604;0,279776179;0,339728217;0;0;1;0,380495604;0,339728217;0,279776179
1137;7;CRUZEIRO/MG;JUVENTUDE/RS;Domingo;1;0;0;1,53;3,9;7;0,620779044;0,243536394;0,135684562;1;0;0;0,620779044;0,243536394;0,135684562
1137;8;SAO PAULO/SP;BOTAFOGO/RJ;Domingo;0;1;0;2,2;3,3;3,4;0,43220339;0,288135593;0,279661017;0;1;0;0,43220339;0,288135593;0,279661017
1137;9;VITORIA/BA;FLAMENGO/RJ;Domingo;0;0;1;4,33;3,5;1,85;0,218451106;0,270255225;0,511293669;1;0;0;0,511293669;0,270255225;0,218451106
1137;10;BRAGANTINO/SP;BARCELONA;Domingo;1;0;0;1,57;4,1;5,75;0,603875562;0,231240154;0,164884284;1;0;0;0,603875562;0,231240154;0,164884284
1137;11;ATLETICO/GO;BAHIA/BA;Domingo;0;1;0;2,75;3,25;2,62;0,345331035;0,292203184;0,362465781;0;0;1;0,362465781;0,345331035;0,292203184
1137;12;CUIABA/MT;PALESTINO;Domingo;0;0;1;1,65;3,6;6;0,576923077;0,264423077;0,158653846;0;0;1;0,576923077;0,264423077;0,158653846
1137;13;CORINTHIANS/SP;GREMIO/RS;Domingo;0;1;0;1,95;3,5;3,8;0,483021609;0,269112039;0,247866352;0;1;0;0,483021609;0,269112039;0,247866352
1137;14;ATHLETICO/PR;CERRO PORTENO;Domingo;1;0;0;1,57;3,8;6;0,597077463;0,246687268;0,156235269;1;0;0;0,597077463;0,246687268;0,156235269
1136;1;PALMEIRAS/SP;CRUZEIRO/MG;Domingo;1;0;0;1,61;3,7;6;0,587037576;0,255440675;0,157521749;1;0;0;0,587037576;0,255440675;0,157521749
1136;2;FLAMENGO/RJ;CRICIUMA/SC;Domingo;1;0;0;1,45;4,5;7;0,653866113;0,210690192;0,135443695;1;0;0;0,653866113;0,210690192;0,135443695
1136;3;CRB/AL;ITUANO/SP;Domingo;1;0;0;1,42;4,33;9;0,673073269;0,220730726;0,106196005;1;0;0;0,673073269;0,220730726;0,106196005
1136;4;PAYSANDU/PA;PONTE PRETA/SP;Domingo;1;0;0;1,9;3,1;4,75;0,496794872;0,304487179;0,198717949;1;0;0;0,496794872;0,304487179;0,198717949
1136;5;BOTAFOGO/RJ;INTERNACIONAL/RS;Domingo;1;0;0;1,75;3,6;5;0,544629349;0,264750378;0,190620272;1;0;0;0,544629349;0,264750378;0,190620272
1136;6;GREMIO/RS;VITORIA/BA;Domingo;1;0;0;1,8;3,5;4,75;0,528196982;0,271644162;0,200158856;1;0;0;0,528196982;0,271644162;0,200158856
1136;7;ATLETICO/MG;VASCO DA GAMA/RJ;Domingo;1;0;0;1,8;3,5;4,5;0,52238806;0,268656716;0,208955224;1;0;0;0,52238806;0,268656716;0,208955224
1136;8;BAHIA/BA;CORINTHIANS/SP;Domingo;0;0;1;1,66;3,75;5,25;0,568551007;0,251678579;0,179770414;0;0;1;0,568551007;0,251678579;0,179770414
1136;9;GUARANI/SP;GOIAS/GO;Domingo;0;0;1;2,87;3;2,62;0,32764471;0,313446772;0,358908518;1;0;0;0,358908518;0,32764471;0,313446772
1136;10;FORTALEZA/CE;ATLETICO/GO;Domingo;1;0;0;1,66;3,6;5,5;0,567237724;0,261559617;0,171202659;1;0;0;0,567237724;0,261559617;0,171202659
1136;11;JUVENTUDE/RS;SAO PAULO/SP;Domingo;0;1;0;4,1;3,4;1,95;0,232102223;0,279887975;0,488009802;0;1;0;0,488009802;0,279887975;0,232102223
1136;12;BRAGANTINO/SP;ATHLETICO/PR;Domingo;1;0;0;2,1;3,3;3,6;0,450511945;0,28668942;0,262798635;1;0;0;0,450511945;0,28668942;0,262798635
1136;13;BOTAFOGO/SP;BRUSQUE/SC;Domingo;0;1;0;2;2,9;4,5;0,468581688;0,323159785;0,208258528;0;1;0;0,468581688;0,323159785;0,208258528
1136;14;CUIABA/MT;FLUMINENSE/RJ;Domingo;0;0;1;2,45;3,2;3;0,387252925;0,29649052;0,316256555;0;1;0;0,387252925;0,316256555;0,29649052
1135;1;BOTAFOGO/RJ;PALMEIRAS/SP;Domingo;1;0;0;2,7;3,2;2,7;0,351648352;0,296703297;0,351648352;1;0;0;0,351648352;0,351648352;0,296703297
1135;2;JUVENTUDE/RS;ATLETICO/MG;Domingo;0;1;0;4,2;3,25;1,95;0,224913495;0,290657439;0,484429066;0;1;0;0,484429066;0,290657439;0,224913495
1135;3;CORINTHIANS/SP;CRICIUMA/SC;Domingo;1;0;0;1,85;3,4;4,5;0,511449106;0,278288484;0,21026241;1;0;0;0,511449106;0,278288484;0,21026241
1135;4;ROSARIO CENTRAL;INTERNACIONAL/RS;Domingo;1;0;0;2,62;3;2,9;0,36012915;0,314512791;0,325358059;1;0;0;0,36012915;0,325358059;0,314512791
1135;5;ATLETICO/GO;VASCO DA GAMA/RJ;Domingo;0;0;1;2,25;3,4;3,2;0,422852701;0,279828993;0,297318305;0;1;0;0,422852701;0,297318305;0,279828993
1135;6;SAO PAULO/SP;GREMIO/RS;Domingo;1;0;0;1,65;3,6;6;0,576923077;0,264423077;0,158653846;1;0;0;0,576923077;0,264423077;0,158653846
1135;7;CRB/AL;BOTAFOGO/SP;Domingo;1;0;0;1,75;3,4;5;0,536277603;0,276025237;0,187697161;1;0;0;0,536277603;0,276025237;0,187697161
1135;8;OPERARIO/PR;GOIAS/GO;Domingo;1;0;0;2,87;3,1;2,6;0,330070846;0,305581719;0,364347434;0;1;0;0,364347434;0,330070846;0,305581719
1135;9;BARCELONA;BRAGANTINO/SP;Domingo;0;1;0;2,6;3,1;2,87;0,364347434;0,305581719;0,330070846;0;0;1;0,364347434;0,330070846;0,305581719
1135;10;FORTALEZA/CE;VITORIA/BA;Domingo;1;0;0;1,65;3,7;5,5;0,572755418;0,255417957;0,171826625;1;0;0;0,572755418;0,255417957;0,171826625
1135;11;PALESTINO;CUIABA/MT;Domingo;0;1;0;2,6;3,25;2,75;0,364238411;0,291390728;0,344370861;0;0;1;0,364238411;0,344370861;0,291390728
1135;12;VILA NOVA/GO;SANTOS/SP;Domingo;0;1;0;3,4;3,25;2,15;0,275668212;0,28839136;0,435940428;0;1;0;0,435940428;0,28839136;0,275668212
1135;13;NOVORIZONTINO/SP;CHAPECOENSE/SC;Domingo;1;0;0;1,8;3,3;5;0,52480916;0,286259542;0,188931298;1;0;0;0,52480916;0,286259542;0,188931298
1135;14;CERRO PORTENO;ATHLETICO/PR;Domingo;0;1;0;2,62;3,2;2,8;0,363047002;0,297244733;0,339708266;0;0;1;0,363047002;0,339708266;0,297244733
1134;1;JUVENTUDE/RS;INTERNACIONAL/RS;Domingo;0;1;0;3,2;3,4;2,25;0,297318305;0,279828993;0,422852701;0;0;1;0,422852701;0,297318305;0,279828993
1134;2;BAHIA/BA;CUIABA/MT;Domingo;0;0;1;1,57;3,75;6,5;0,602335207;0,252177673;0,145487119;0;0;1;0,602335207;0,252177673;0,145487119
1134;3;CRUZEIRO/MG;BRAGANTINO/SP;Domingo;1;0;0;1,9;3,4;4,2;0,497214485;0,277855153;0,224930362;1;0;0;0,497214485;0,277855153;0,224930362
1134;4;SPORT/PE;AMERICA/MG;Domingo;0;1;0;2,1;3,2;3,75;0,451212634;0,296108291;0,252679075;0;1;0;0,451212634;0,296108291;0,252679075
1134;5;ATHLETIC CLUB/MG;LONDRINA/PR;Domingo;1;0;0;1,9;3,3;3,7;0,478635829;0,275578205;0,245785966;1;0;0;0,478635829;0,275578205;0,245785966
1134;6;CRB/AL;CORITIBA/PR;Domingo;1;0;0;2,3;2,9;3,5;0,408122236;0,323683152;0,268194612;1;0;0;0,408122236;0,323683152;0,268194612
1134;7;ATHLETICO/PR;YPIRANGA/RS;Domingo;1;0;0;1,18;6,5;15;0,793521608;0,144054692;0,0624237;1;0;0;0,793521608;0,144054692;0,0624237
1134;8;SAMP CORREA/MA;SAO JOSE/RS;Domingo;1;0;0;1,95;3;3,9;0,465116279;0,302325581;0,23255814;1;0;0;0,465116279;0,302325581;0,23255814
1134;9;GREMIO/RS;OPERARIO/PR;Domingo;1;0;0;1,42;4,5;7,5;0,664500886;0,209686946;0,125812168;1;0;0;0,664500886;0,209686946;0,125812168
1134;10;VILA NOVA/GO;AVAI/SC;Domingo;1;0;0;2,3;3;3,4;0,409309791;0,313804173;0,276886035;1;0;0;0,409309791;0,313804173;0,276886035
1134;11;VOLTA REDONDA/RJ;SAO BERNARDO/SP;Domingo;0;0;1;1,9;3,25;3,75;0,478175576;0,279548798;0,242275625;0;0;1;0,478175576;0,279548798;0,242275625
1134;12;CHAPECOENSE/SC;BRUSQUE/SC;Domingo;0;1;0;1,95;3,1;4,33;0,480912885;0,302509718;0,216577396;0;1;0;0,480912885;0,302509718;0,216577396
1134;13;CSA/AL;FLORESTA/CE;Domingo;0;0;1;1,9;3;4,33;0,482594643;0,305643274;0,211762083;0;0;1;0,482594643;0,305643274;0,211762083
1134;14;NAUTICO/PE;FIGUEIRENSE/SC;Domingo;1;0;0;1,9;3,25;3,6;0,473396723;0,276755007;0,24984827;1;0;0;0,473396723;0,276755007;0,24984827
1133;1;VASCO DA GAMA/RJ;CORINTHIANS/SP;Domingo;1;0;0;2;3,1;4,2;0,471397538;0,304127444;0,224475018;1;0;0;0,471397538;0,304127444;0,224475018
1133;2;CAMETA/PA;AGUIA DE MARABÁ/PA;Domingo;0;1;0;2,22;2,92;3,35;0,412718236;0,313778933;0,273502831;0;1;0;0,412718236;0,313778933;0,273502831
1133;3;MIRASSOL/SP;CRB/AL;Domingo;1;0;0;1,7;3,7;4,75;0,55025047;0,252817783;0,196931747;1;0;0;0,55025047;0,252817783;0,196931747
1133;4;GREMIO/RS;CRUZEIRO/MG;Domingo;0;0;1;2,45;3,25;2,9;0,384811677;0,290088803;0,32509952;0;1;0;0,384811677;0,32509952;0,290088803
1133;5;ATHLETICO/PR;BAHIA/BA;Domingo;0;0;1;2,15;3,4;3,4;0,441558442;0,279220779;0,279220779;0;1;0;0,441558442;0,279220779;0,279220779
1133;6;INTERNACIONAL/RS;JUVENTUDE/RS;Domingo;0;0;1;1,65;3,4;6,25;0,571659157;0,277422826;0,150918017;0;0;1;0,571659157;0,277422826;0,150918017
1133;7;BRASIL DE PELOTAS/RS;AVENIDA/RS;Domingo;1;0;0;2;3,1;3,4;0,447748513;0,288870008;0,263381478;1;0;0;0,447748513;0,288870008;0,263381478
1133;8;CIANORTE/PR;NOVO HAMBURGO/RS;Domingo;0;0;1;1,57;3,8;4,6;0,569975218;0,235489761;0,19453502;0;0;1;0,569975218;0,235489761;0,19453502
1133;9;PALMEIRAS/SP;ATLETICO/GO;Domingo;1;0;0;1,45;4,33;7,5;0,654361909;0,219128122;0,126509969;1;0;0;0,654361909;0,219128122;0,126509969
1133;10;CRICIUMA/SC;FLUMINENSE/RJ;Domingo;0;1;0;2,05;3,4;3,7;0,463607886;0,279528285;0,256863829;0;1;0;0,463607886;0,279528285;0,256863829
1133;11;FLAMENGO/RJ;FORTALEZA/CE;Domingo;0;0;1;1,6;3,9;6;0,596330275;0,244648318;0,159021407;0;0;1;0,596330275;0,244648318;0,159021407
1133;12;TREM/AP;SANTOS/AP;Domingo;1;0;0;3;3;3;0,333333333;0,333333333;0,333333333;1;0;0;0,333333333;0,333333333;0,333333333
1133;13;ATLETICO/MG;SAO PAULO/SP;Domingo;1;0;0;2,45;3,2;3;0,387252925;0,29649052;0,316256555;1;0;0;0,387252925;0,316256555;0,29649052
1133;14;VITORIA/BA;BOTAFOGO/RJ;Domingo;0;0;1;2,87;3,2;2,55;0,3308667;0,296746072;0,372387228;1;0;0;0,372387228;0,3308667;0,296746072
1132;1;PALMEIRAS/SP;BAHIA/BA;Domingo;1;0;0;1,57;4,33;5;0,596449952;0,216264763;0,187285285;1;0;0;0,596449952;0,216264763;0,187285285
1132;2;GOIAS/GO;CHAPECOENSE/SC;Domingo;0;0;1;1,57;3,7;6;0,59312298;0,251676508;0,155200513;0;0;1;0,59312298;0,251676508;0,155200513
1132;3;FLAMENGO/RJ;CUIABA/MT;Domingo;0;1;0;1,42;4,33;7,5;0,659075042;0,216140083;0,124784875;0;1;0;0,659075042;0,216140083;0,124784875
1132;4;SAO PAULO/SP;BRAGANTINO/SP;Domingo;1;0;0;1,95;3,4;4;0,485194435;0,278273279;0,236532287;1;0;0;0,485194435;0,278273279;0,236532287
1132;5;CORITIBA/PR;PAYSANDU/PA;Domingo;0;1;0;1,8;3,5;4,5;0,52238806;0,268656716;0,208955224;0;1;0;0,52238806;0,268656716;0,208955224
1132;6;CRUZEIRO/MG;CORINTHIANS/SP;Domingo;1;0;0;1,8;3,5;4,5;0,52238806;0,268656716;0,208955224;1;0;0;0,52238806;0,268656716;0,208955224
1132;7;FORTALEZA/CE;FLUMINENSE/RJ;Domingo;1;0;0;1,72;3,7;4,75;0,547354324;0,254445794;0,198199882;1;0;0;0,547354324;0,254445794;0,198199882
1132;8;JUVENTUDE/RS;GREMIO/RS;Domingo;1;0;0;2,45;3,3;2,9;0,386510501;0,286954766;0,326534733;1;0;0;0,386510501;0,326534733;0,286954766
1132;9;ITUANO/SP;BOTAFOGO/SP;Domingo;1;0;0;2,55;3,1;2,9;0,370111157;0,304446274;0,325442569;1;0;0;0,370111157;0,325442569;0,304446274
1132;10;INTERNACIONAL/RS;VASCO DA GAMA/RJ;Domingo;0;0;1;1,55;4;6,25;0,611433812;0,236930602;0,151635585;0;0;1;0,611433812;0,236930602;0,151635585
1132;11;ATLETICO/GO;ATHLETICO/PR;Domingo;0;0;1;2,25;3,3;3,2;0,419297201;0,285884455;0,294818344;0;1;0;0,419297201;0,294818344;0,285884455
1132;12;VITORIA/BA;CRICIUMA/SC;Domingo;1;0;0;2,05;3,2;4;0,464441219;0,297532656;0,238026125;1;0;0;0,464441219;0,297532656;0,238026125
1132;13;GUARANI/SP;SPORT/PE;Domingo;0;0;1;3,25;3;2,35;0,288491049;0,312531969;0,398976982;1;0;0;0,398976982;0,312531969;0,288491049
1132;14;BOTAFOGO/RJ;ATLETICO/MG;Domingo;1;0;0;1,95;3,5;3,9;0,486111111;0,270833333;0,243055556;1;0;0;0,486111111;0,270833333;0,243055556
1131;1;BRASIL;COLOMBIA;Domingo;0;1;0;1,9;3,6;4,1;0,502211637;0,265056142;0,232732222;0;1;0;0,502211637;0,265056142;0,232732222
1131;2;CSA/AL;FIGUEIRENSE/SC;Domingo;1;0;0;2,45;2,95;3;0,377761178;0,31373386;0,308504962;1;0;0;0,377761178;0,31373386;0,308504962
1131;3;NOVORIZONTINO/SP;MIRASSOL/SP;Domingo;0;1;0;2,25;3;3,4;0,414634146;0,31097561;0,274390244;0;1;0;0,414634146;0,31097561;0,274390244
1131;4;COSTA RICA;PARAGUAI;Domingo;1;0;0;4;3,3;2;0,237410072;0,287769784;0,474820144;0;0;1;0,474820144;0,287769784;0,237410072
1131;5;CUIABA/MT;BOTAFOGO/RJ;Domingo;0;0;1;2,8;3,25;2,55;0,337886046;0,291101824;0,371012129;1;0;0;0,371012129;0,337886046;0,291101824
1131;6;CRICIUMA/SC;CRUZEIRO/MG;Domingo;1;0;0;2,75;3,1;2,75;0,346368715;0,30726257;0,346368715;1;0;0;0,346368715;0,346368715;0,30726257
1131;7;VASCO DA GAMA/RJ;FORTALEZA/CE;Domingo;1;0;0;2,4;3,3;2,9;0,391411043;0,284662577;0,32392638;1;0;0;0,391411043;0,32392638;0,284662577
1131;8;BRAGANTINO/SP;ATLETICO/GO;Domingo;1;0;0;1,75;3,5;4,75;0,535211268;0,267605634;0,197183099;1;0;0;0,535211268;0,267605634;0,197183099
1131;9;ATHLETICO/PR;SAO PAULO/SP;Domingo;0;0;1;2,25;3,1;3,4;0,418835684;0,303993642;0,277170674;0;0;1;0,418835684;0,303993642;0,277170674
1131;10;ATLETICO/MG;FLAMENGO/RJ;Domingo;0;0;1;2,87;3,2;2,55;0,3308667;0,296746072;0,372387228;1;0;0;0,372387228;0,3308667;0,296746072
1131;11;BAHIA/BA;JUVENTUDE/RS;Domingo;1;0;0;1,53;4,2;6;0,617556242;0,224966917;0,157476842;1;0;0;0,617556242;0,224966917;0,157476842
1131;12;GREMIO/RS;PALMEIRAS/SP;Domingo;0;1;0;3,6;3,25;2,1;0,261644623;0,289821737;0,44853364;0;1;0;0,44853364;0,289821737;0,261644623
1131;13;CORINTHIANS/SP;VITORIA/BA;Domingo;1;0;0;1,9;3,25;4,5;0,498296422;0,291311755;0,210391823;1;0;0;0,498296422;0,291311755;0,210391823
1131;14;FLUMINENSE/RJ;INTERNACIONAL/RS;Domingo;0;1;0;2,8;3,2;2,55;0,336356142;0,294311624;0,369332234;0;0;1;0,369332234;0,336356142;0,294311624
1130;1;VASCO DA GAMA/RJ;BOTAFOGO/RJ;Domingo;0;1;0;2,8;3,2;2,6;0,338762215;0,296416938;0,364820847;0;0;1;0,364820847;0,338762215;0,296416938
1130;2;CORITIBA/PR;VILA NOVA/GO;Domingo;0;1;0;1,75;3,4;5;0,536277603;0,276025237;0,187697161;0;1;0;0,536277603;0,276025237;0,187697161
1130;3;BOTAFOGO/SP;SPORT/PE;Domingo;0;1;0;3,1;2,9;2,5;0,302209254;0,323051271;0,374739475;0;1;0;0,374739475;0,323051271;0,302209254
1130;4;CUIABA/MT;BRAGANTINO/SP;Domingo;0;1;0;2,9;3,1;2,6;0,327775519;0,306628711;0,365595771;0;0;1;0,365595771;0,327775519;0,306628711
1130;5;CEARA/CE;ITUANO/SP;Domingo;1;0;0;1,4;4,5;8;0,672897196;0,209345794;0,117757009;1;0;0;0,672897196;0,209345794;0,117757009
1130;6;ATLETICO/MG;ATLETICO/GO;Domingo;0;1;0;1,61;4,2;5,25;0,591715976;0,226824458;0,181459566;0;1;0;0,591715976;0,226824458;0,181459566
1130;7;FORTALEZA/CE;JUVENTUDE/RS;Domingo;1;0;0;1,66;3,75;5,5;0,573235131;0,253752084;0,173012785;1;0;0;0,573235131;0,253752084;0,173012785
1130;8;SAO PAULO/SP;BAHIA/BA;Domingo;1;0;0;1,95;3,5;3,9;0,486111111;0,270833333;0,243055556;1;0;0;0,486111111;0,270833333;0,243055556
1130;9;PAYSANDU/PA;OPERARIO/PR;Domingo;0;1;0;2;3,1;4,2;0,471397538;0,304127444;0,224475018;0;1;0;0,471397538;0,304127444;0,224475018
1130;10;GREMIO/RS;FLUMINENSE/RJ;Domingo;1;0;0;2,1;3,2;3,6;0,446511628;0,293023256;0,260465116;1;0;0;0,446511628;0,293023256;0,260465116
1130;11;FLAMENGO/RJ;CRUZEIRO/MG;Domingo;1;0;0;1,61;4;5,5;0,589891406;0,237431291;0,172677303;1;0;0;0,589891406;0,237431291;0,172677303
1130;12;VITORIA/BA;ATHLETICO/PR;Domingo;0;0;1;2,9;3;2,7;0,328867235;0,317904994;0,353227771;1;0;0;0,353227771;0,328867235;0,317904994
1130;13;GUARANI/SP;PONTE PRETA/SP;Domingo;0;1;0;2,4;3;3,2;0,392156863;0,31372549;0,294117647;0;1;0;0,392156863;0,31372549;0,294117647
1130;14;CRICIUMA/SC;INTERNACIONAL/RS;Domingo;0;1;0;3,1;3,1;2,4;0,303797468;0,303797468;0,392405063;0;1;0;0,392405063;0,303797468;0,303797468
1129;1;CRUZEIRO/MG;ATHLETICO/PR;Domingo;1;0;0;2,25;3,2;3,4;0,422852701;0,297318305;0,279828993;1;0;0;0,422852701;0,297318305;0,279828993
1129;2;PERU;CANADA;Domingo;0;0;1;3,4;3,4;2,2;0,282051282;0,282051282;0,435897436;1;0;0;0,435897436;0,282051282;0,282051282
1129;3;AMERICA/MG;AVAI/SC;Domingo;0;1;0;1,66;3,5;5,75;0,56722097;0,269024803;0,163754228;0;1;0;0,56722097;0,269024803;0,163754228
1129;4;MIRASSOL/SP;SANTOS/SP;Domingo;0;1;0;2,7;2,9;2,8;0,345384943;0,321565291;0,333049766;0;0;1;0,345384943;0,333049766;0,321565291
1129;5;PONTE PRETA/SP;CEARA/CE;Domingo;1;0;0;2,6;3;2,9;0,361896839;0,313643927;0,324459235;1;0;0;0,361896839;0,324459235;0,313643927
1129;6;AMAZONAS/AM;CORITIBA/PR;Domingo;1;0;0;2,9;2,75;2,8;0,323597394;0,341248161;0,335154444;0;0;1;0,341248161;0,335154444;0,323597394
1129;7;CHILE;ARGENTINA;Domingo;0;0;1;7;4,2;1,48;0,135200974;0,225334957;0,639464068;1;0;0;0,639464068;0,225334957;0,135200974
1129;8;BOTAFOGO/RJ;BRAGANTINO/SP;Domingo;1;0;0;2;3,3;3,9;0,471947195;0,286028603;0,242024202;1;0;0;0,471947195;0,286028603;0,242024202
1129;9;ATLETICO/GO;GREMIO/RS;Domingo;0;1;0;2,15;3,1;3,6;0,436534324;0,302757677;0,260707999;0;1;0;0,436534324;0,302757677;0,260707999
1129;10;CORINTHIANS/SP;CUIABA/MT;Domingo;0;1;0;1,8;3,4;4,75;0,524010383;0,277417262;0,198572356;0;1;0;0,524010383;0,277417262;0,198572356
1129;11;JUVENTUDE/RS;FLAMENGO/RJ;Domingo;1;0;0;4,33;3,2;1,95;0,218644335;0,295853116;0,485502549;0;0;1;0,485502549;0,295853116;0,218644335
1129;12;BAHIA/BA;VASCO DA GAMA/RJ;Domingo;1;0;0;1,6;3,7;5,75;0,584558318;0,252781976;0,162659706;1;0;0;0,584558318;0,252781976;0,162659706
1129;13;FORTALEZA/CE;PALMEIRAS/SP;Domingo;1;0;0;3,3;3,1;2,25;0,28319123;0,301461632;0,415347138;0;0;1;0,415347138;0,301461632;0,28319123
1129;14;INTERNACIONAL/RS;ATLETICO/MG;Domingo;0;0;1;2,55;2,87;3;0,365163178;0,32444812;0,310388702;0;0;1;0,365163178;0,32444812;0,310388702
